Redshift r_mag g-r_col g-r_slope z_mag r-z_col r-z_slope
1.2946 -10.0 -10.0 -10.0 22.75720422 2.339326014 -0.032046097999999995
1.2947 -10.0 -10.0 -10.0 22.75741929 2.339540323 -0.032046311
1.2948 -10.0 -10.0 -10.0 22.75763436 2.339754632 -0.032046524
1.2949 -10.0 -10.0 -10.0 22.75784943 2.339968941 -0.032046737
1.295 -10.0 -10.0 -10.0 22.7580645 2.34018325 -0.03204695
1.2951 -10.0 -10.0 -10.0 22.75827957 2.3403975590000003 -0.032047163
1.2952 -10.0 -10.0 -10.0 22.75849464 2.3406118680000003 -0.032047375999999995
1.2953 -10.0 -10.0 -10.0 22.758709709999998 2.3408261770000003 -0.032047588999999994
1.2954 -10.0 -10.0 -10.0 22.75892478 2.3410404860000003 -0.032047802
1.2955 -10.0 -10.0 -10.0 22.75913985 2.341254795 -0.032048015
1.2956 -10.0 -10.0 -10.0 22.75935492 2.341469104 -0.032048228
1.2957 -10.0 -10.0 -10.0 22.75956999 2.341683413 -0.032048441
1.2958 -10.0 -10.0 -10.0 22.75978506 2.341897722 -0.032048653999999996
1.2959 -10.0 -10.0 -10.0 22.760000129999998 2.342112031 -0.032048866999999995
1.296 -10.0 -10.0 -10.0 22.7602152 2.34232634 -0.03204908
1.2961 -10.0 -10.0 -10.0 22.76043027 2.342540649 -0.032049293
1.2962 -10.0 -10.0 -10.0 22.76064534 2.342754958 -0.032049506
1.2963 -10.0 -10.0 -10.0 22.76086041 2.342969267 -0.032049719
1.2964 -10.0 -10.0 -10.0 22.76107548 2.343183576 -0.032049931999999996
1.2965 -10.0 -10.0 -10.0 22.76129055 2.3433978850000003 -0.032050144999999995
1.2966 -10.0 -10.0 -10.0 22.76150562 2.3436121940000003 -0.032050358
1.2967 -10.0 -10.0 -10.0 22.76172069 2.3438265030000003 -0.032050571
1.2968 -10.0 -10.0 -10.0 22.76193576 2.3440408120000003 -0.032050784
1.2969 -10.0 -10.0 -10.0 22.76215083 2.344255121 -0.032050997
1.297 -10.0 -10.0 -10.0 22.7623659 2.34446943 -0.03205121
1.2971 -10.0 -10.0 -10.0 22.76258097 2.344683739 -0.032051422999999996
1.2972 -10.0 -10.0 -10.0 22.76279604 2.344898048 -0.032051636
1.2973 -10.0 -10.0 -10.0 22.76301111 2.345112357 -0.032051849
1.2974 -10.0 -10.0 -10.0 22.76322618 2.345326666 -0.032052062
1.2975 -10.0 -10.0 -10.0 22.76344125 2.345540975 -0.032052275
1.2976 -10.0 -10.0 -10.0 22.76365632 2.345755284 -0.032052488
1.2977 -10.0 -10.0 -10.0 22.76387139 2.345969593 -0.032052700999999996
1.2978 -10.0 -10.0 -10.0 22.764086459999998 2.346183902 -0.032052913999999995
1.2979 -10.0 -10.0 -10.0 22.76430153 2.3463982110000003 -0.032053127
1.298 -10.0 -10.0 -10.0 22.7645166 2.3466125200000003 -0.03205334
1.2981 -10.0 -10.0 -10.0 22.76473167 2.3468268290000003 -0.032053553
1.2982 -10.0 -10.0 -10.0 22.76494674 2.3470411380000002 -0.032053766
1.2983 -10.0 -10.0 -10.0 22.76516181 2.347255447 -0.032053978999999996
1.2984 -10.0 -10.0 -10.0 22.765376879999998 2.347469756 -0.032054191999999995
1.2985 -10.0 -10.0 -10.0 22.76559195 2.347684065 -0.032054405
1.2986 -10.0 -10.0 -10.0 22.76580702 2.347898374 -0.032054618
1.2987 -10.0 -10.0 -10.0 22.76602209 2.348112683 -0.032054831
1.2988 -10.0 -10.0 -10.0 22.76623716 2.348326992 -0.032055044
1.2989 -10.0 -10.0 -10.0 22.76645223 2.348541301 -0.032055257
1.299 -10.0 -10.0 -10.0 22.766667299999998 2.34875561 -0.032055469999999996
1.2991 -10.0 -10.0 -10.0 22.76688237 2.348969919 -0.032055683
1.2992 -10.0 -10.0 -10.0 22.76709744 2.349184228 -0.032055896
1.2993 -10.0 -10.0 -10.0 22.76731251 2.3493985370000003 -0.032056109
1.2994 -10.0 -10.0 -10.0 22.76752758 2.3496128460000003 -0.032056322
1.2995 -10.0 -10.0 -10.0 22.76774265 2.3498271550000003 -0.032056535
1.2996 -10.0 -10.0 -10.0 22.76795772 2.3500414640000002 -0.032056747999999996
1.2997 -10.0 -10.0 -10.0 22.76817279 2.350255773 -0.032056961
1.2998 -10.0 -10.0 -10.0 22.76838786 2.350470082 -0.032057174
1.2999 -10.0 -10.0 -10.0 22.76860293 2.350684391 -0.032057387
1.3 -10.0 -10.0 -10.0 22.768818 2.3508987 -0.0320576
1.3001 -10.0 -10.0 -10.0 22.76903491 2.35098949 -0.032056552
1.3002 -10.0 -10.0 -10.0 22.76925182 2.35108028 -0.032055504
1.3003 -10.0 -10.0 -10.0 22.76946873 2.35117107 -0.032054456
1.3004 -10.0 -10.0 -10.0 22.76968564 2.35126186 -0.032053408
1.3005 -10.0 -10.0 -10.0 22.76990255 2.35135265 -0.03205236
1.3006 -10.0 -10.0 -10.0 22.77011946 2.35144344 -0.032051312
1.3007 -10.0 -10.0 -10.0 22.77033637 2.35153423 -0.032050264
1.3008 -10.0 -10.0 -10.0 22.770553279999998 2.35162502 -0.032049216
1.3009 -10.0 -10.0 -10.0 22.77077019 2.35171581 -0.032048168
1.301 -10.0 -10.0 -10.0 22.7709871 2.3518066 -0.03204712
1.3011 -10.0 -10.0 -10.0 22.771204009999998 2.35189739 -0.032046072
1.3012 -10.0 -10.0 -10.0 22.77142092 2.35198818 -0.032045024
1.3013 -10.0 -10.0 -10.0 22.77163783 2.35207897 -0.032043976
1.3014 -10.0 -10.0 -10.0 22.77185474 2.35216976 -0.032042928
1.3015 -10.0 -10.0 -10.0 22.77207165 2.35226055 -0.03204188
1.3016 -10.0 -10.0 -10.0 22.77228856 2.3523513400000002 -0.032040832
1.3017 -10.0 -10.0 -10.0 22.77250547 2.35244213 -0.032039784
1.3018 -10.0 -10.0 -10.0 22.77272238 2.3525329200000002 -0.032038736
1.3019 -10.0 -10.0 -10.0 22.77293929 2.35262371 -0.032037688
1.302 -10.0 -10.0 -10.0 22.7731562 2.3527145000000003 -0.03203664
1.3021 -10.0 -10.0 -10.0 22.77337311 2.35280529 -0.032035592
1.3022 -10.0 -10.0 -10.0 22.77359002 2.3528960800000003 -0.032034544
1.3023 -10.0 -10.0 -10.0 22.77380693 2.35298687 -0.032033496
1.3024 -10.0 -10.0 -10.0 22.774023839999998 2.3530776600000003 -0.032032448
1.3025 -10.0 -10.0 -10.0 22.77424075 2.35316845 -0.0320314
1.3026 -10.0 -10.0 -10.0 22.77445766 2.35325924 -0.032030352
1.3027 -10.0 -10.0 -10.0 22.77467457 2.35335003 -0.032029304
1.3028 -10.0 -10.0 -10.0 22.77489148 2.35344082 -0.032028256
1.3029 -10.0 -10.0 -10.0 22.77510839 2.35353161 -0.032027208
1.303 -10.0 -10.0 -10.0 22.7753253 2.3536224 -0.03202616
1.3031 -10.0 -10.0 -10.0 22.77554221 2.35371319 -0.032025112
1.3032 -10.0 -10.0 -10.0 22.77575912 2.35380398 -0.032024064
1.3033 -10.0 -10.0 -10.0 22.77597603 2.35389477 -0.032023016
1.3034 -10.0 -10.0 -10.0 22.77619294 2.35398556 -0.032021968
1.3035 -10.0 -10.0 -10.0 22.77640985 2.35407635 -0.03202092
1.3036 -10.0 -10.0 -10.0 22.77662676 2.35416714 -0.032019872
1.3037 -10.0 -10.0 -10.0 22.776843669999998 2.35425793 -0.032018824
1.3038 -10.0 -10.0 -10.0 22.77706058 2.35434872 -0.032017776
1.3039 -10.0 -10.0 -10.0 22.77727749 2.35443951 -0.032016728
1.304 -10.0 -10.0 -10.0 22.7774944 2.3545303 -0.03201568
1.3041 -10.0 -10.0 -10.0 22.77771131 2.35462109 -0.032014632
1.3042 -10.0 -10.0 -10.0 22.77792822 2.35471188 -0.032013584
1.3043 -10.0 -10.0 -10.0 22.77814513 2.35480267 -0.032012536
1.3044 -10.0 -10.0 -10.0 22.77836204 2.35489346 -0.032011488
1.3045 -10.0 -10.0 -10.0 22.77857895 2.3549842500000002 -0.03201044
1.3046 -10.0 -10.0 -10.0 22.77879586 2.35507504 -0.032009392
1.3047 -10.0 -10.0 -10.0 22.77901277 2.3551658300000002 -0.032008344
1.3048 -10.0 -10.0 -10.0 22.77922968 2.35525662 -0.032007296
1.3049 -10.0 -10.0 -10.0 22.77944659 2.3553474100000003 -0.032006248
1.305 -10.0 -10.0 -10.0 22.779663499999998 2.3554382 -0.0320052
1.3051 -10.0 -10.0 -10.0 22.77988041 2.35552899 -0.032004152
1.3052 -10.0 -10.0 -10.0 22.78009732 2.35561978 -0.032003104000000004
1.3053 -10.0 -10.0 -10.0 22.78031423 2.35571057 -0.032002056
1.3054 -10.0 -10.0 -10.0 22.78053114 2.35580136 -0.032001008000000004
1.3055 -10.0 -10.0 -10.0 22.78074805 2.35589215 -0.03199996
1.3056 -10.0 -10.0 -10.0 22.78096496 2.35598294 -0.031998912000000004
1.3057 -10.0 -10.0 -10.0 22.78118187 2.35607373 -0.031997864
1.3058 -10.0 -10.0 -10.0 22.78139878 2.35616452 -0.031996816000000004
1.3059 -10.0 -10.0 -10.0 22.78161569 2.35625531 -0.031995768
1.306 -10.0 -10.0 -10.0 22.7818326 2.3563461 -0.031994720000000004
1.3061 -10.0 -10.0 -10.0 22.78204951 2.35643689 -0.031993672
1.3062 -10.0 -10.0 -10.0 22.78226642 2.35652768 -0.031992624000000004
1.3063 -10.0 -10.0 -10.0 22.78248333 2.35661847 -0.031991576
1.3064 -10.0 -10.0 -10.0 22.78270024 2.35670926 -0.031990528000000004
1.3065 -10.0 -10.0 -10.0 22.78291715 2.35680005 -0.03198948
1.3066 -10.0 -10.0 -10.0 22.78313406 2.35689084 -0.031988432000000004
1.3067 -10.0 -10.0 -10.0 22.78335097 2.35698163 -0.031987384
1.3068 -10.0 -10.0 -10.0 22.78356788 2.35707242 -0.031986336000000004
1.3069 -10.0 -10.0 -10.0 22.78378479 2.35716321 -0.031985288
1.307 -10.0 -10.0 -10.0 22.7840017 2.357254 -0.031984240000000004
1.3071 -10.0 -10.0 -10.0 22.78421861 2.35734479 -0.031983192
1.3072 -10.0 -10.0 -10.0 22.78443552 2.35743558 -0.031982144000000004
1.3073 -10.0 -10.0 -10.0 22.78465243 2.35752637 -0.031981096
1.3074 -10.0 -10.0 -10.0 22.78486934 2.35761716 -0.031980048000000004
1.3075 -10.0 -10.0 -10.0 22.78508625 2.35770795 -0.031979
1.3076 -10.0 -10.0 -10.0 22.78530316 2.35779874 -0.031977952000000004
1.3077 -10.0 -10.0 -10.0 22.78552007 2.35788953 -0.031976904
1.3078 -10.0 -10.0 -10.0 22.78573698 2.35798032 -0.031975856000000004
1.3079 -10.0 -10.0 -10.0 22.78595389 2.35807111 -0.031974808
1.308 -10.0 -10.0 -10.0 22.7861708 2.3581619 -0.031973760000000004
1.3081 -10.0 -10.0 -10.0 22.78638771 2.35825269 -0.031972712
1.3082 -10.0 -10.0 -10.0 22.78660462 2.35834348 -0.031971664000000004
1.3083 -10.0 -10.0 -10.0 22.78682153 2.35843427 -0.031970616
1.3084 -10.0 -10.0 -10.0 22.78703844 2.35852506 -0.031969568000000004
1.3085 -10.0 -10.0 -10.0 22.78725535 2.35861585 -0.03196852
1.3086 -10.0 -10.0 -10.0 22.78747226 2.35870664 -0.031967472000000004
1.3087 -10.0 -10.0 -10.0 22.78768917 2.35879743 -0.031966424
1.3088 -10.0 -10.0 -10.0 22.78790608 2.35888822 -0.031965376000000004
1.3089 -10.0 -10.0 -10.0 22.78812299 2.35897901 -0.031964328
1.309 -10.0 -10.0 -10.0 22.7883399 2.3590698 -0.031963280000000004
1.3091 -10.0 -10.0 -10.0 22.78855681 2.35916059 -0.031962232
1.3092 -10.0 -10.0 -10.0 22.788773720000002 2.35925138 -0.031961184000000004
1.3093 -10.0 -10.0 -10.0 22.78899063 2.35934217 -0.031960136
1.3094 -10.0 -10.0 -10.0 22.78920754 2.35943296 -0.031959088000000004
1.3095 -10.0 -10.0 -10.0 22.78942445 2.35952375 -0.03195804
1.3096 -10.0 -10.0 -10.0 22.78964136 2.35961454 -0.031956992000000004
1.3097 -10.0 -10.0 -10.0 22.78985827 2.35970533 -0.031955944
1.3098 -10.0 -10.0 -10.0 22.79007518 2.35979612 -0.031954896
1.3099 -10.0 -10.0 -10.0 22.79029209 2.35988691 -0.031953848
1.31 -10.0 -10.0 -10.0 22.790509 2.3599777 -0.0319528
1.3101 -10.0 -10.0 -10.0 22.79071737 2.3602593769999998 -0.031951753000000006
1.3102 -10.0 -10.0 -10.0 22.79092574 2.360541054 -0.031950706
1.3103 -10.0 -10.0 -10.0 22.79113411 2.360822731 -0.031949659000000005
1.3104 -10.0 -10.0 -10.0 22.79134248 2.361104408 -0.031948612
1.3105 -10.0 -10.0 -10.0 22.79155085 2.361386085 -0.031947565000000004
1.3106 -10.0 -10.0 -10.0 22.79175922 2.361667762 -0.031946518
1.3107 -10.0 -10.0 -10.0 22.79196759 2.361949439 -0.031945471
1.3108 -10.0 -10.0 -10.0 22.79217596 2.362231116 -0.031944424000000006
1.3109 -10.0 -10.0 -10.0 22.79238433 2.362512793 -0.031943377
1.311 -10.0 -10.0 -10.0 22.7925927 2.36279447 -0.031942330000000005
1.3111 -10.0 -10.0 -10.0 22.79280107 2.363076147 -0.031941283
1.3112 -10.0 -10.0 -10.0 22.79300944 2.363357824 -0.031940236000000004
1.3113 -10.0 -10.0 -10.0 22.79321781 2.3636395009999998 -0.031939189
1.3114 -10.0 -10.0 -10.0 22.79342618 2.363921178 -0.031938142
1.3115 -10.0 -10.0 -10.0 22.79363455 2.364202855 -0.031937095000000006
1.3116 -10.0 -10.0 -10.0 22.79384292 2.364484532 -0.031936048
1.3117 -10.0 -10.0 -10.0 22.79405129 2.364766209 -0.031935001000000005
1.3118 -10.0 -10.0 -10.0 22.79425966 2.365047886 -0.031933954
1.3119 -10.0 -10.0 -10.0 22.79446803 2.365329563 -0.031932907
1.312 -10.0 -10.0 -10.0 22.7946764 2.36561124 -0.03193186
1.3121 -10.0 -10.0 -10.0 22.79488477 2.365892917 -0.031930813
1.3122 -10.0 -10.0 -10.0 22.79509314 2.366174594 -0.031929766000000005
1.3123 -10.0 -10.0 -10.0 22.79530151 2.366456271 -0.031928719
1.3124 -10.0 -10.0 -10.0 22.79550988 2.366737948 -0.031927672000000004
1.3125 -10.0 -10.0 -10.0 22.79571825 2.367019625 -0.031926625
1.3126 -10.0 -10.0 -10.0 22.79592662 2.367301302 -0.031925578
1.3127 -10.0 -10.0 -10.0 22.79613499 2.367582979 -0.031924531
1.3128 -10.0 -10.0 -10.0 22.79634336 2.367864656 -0.031923484
1.3129 -10.0 -10.0 -10.0 22.79655173 2.368146333 -0.031922437000000005
1.313 -10.0 -10.0 -10.0 22.7967601 2.36842801 -0.03192139
1.3131 -10.0 -10.0 -10.0 22.79696847 2.368709687 -0.031920343000000004
1.3132 -10.0 -10.0 -10.0 22.79717684 2.3689913639999998 -0.031919296
1.3133 -10.0 -10.0 -10.0 22.79738521 2.369273041 -0.031918249
1.3134 -10.0 -10.0 -10.0 22.79759358 2.369554718 -0.031917202
1.3135 -10.0 -10.0 -10.0 22.79780195 2.369836395 -0.031916155
1.3136 -10.0 -10.0 -10.0 22.79801032 2.370118072 -0.031915108000000005
1.3137 -10.0 -10.0 -10.0 22.79821869 2.370399749 -0.031914061
1.3138 -10.0 -10.0 -10.0 22.79842706 2.370681426 -0.031913014
1.3139 -10.0 -10.0 -10.0 22.79863543 2.370963103 -0.031911967
1.314 -10.0 -10.0 -10.0 22.7988438 2.37124478 -0.03191092
1.3141 -10.0 -10.0 -10.0 22.79905217 2.371526457 -0.031909873
1.3142 -10.0 -10.0 -10.0 22.79926054 2.371808134 -0.031908826
1.3143 -10.0 -10.0 -10.0 22.79946891 2.372089811 -0.031907779000000004
1.3144 -10.0 -10.0 -10.0 22.79967728 2.3723714879999998 -0.031906732
1.3145 -10.0 -10.0 -10.0 22.79988565 2.372653165 -0.031905685
1.3146 -10.0 -10.0 -10.0 22.80009402 2.372934842 -0.031904638
1.3147 -10.0 -10.0 -10.0 22.80030239 2.373216519 -0.031903591
1.3148 -10.0 -10.0 -10.0 22.80051076 2.373498196 -0.031902544
1.3149 -10.0 -10.0 -10.0 22.80071913 2.373779873 -0.031901497
1.315 -10.0 -10.0 -10.0 22.8009275 2.37406155 -0.03190045
1.3151 -10.0 -10.0 -10.0 22.80113587 2.374343227 -0.031899403
1.3152 -10.0 -10.0 -10.0 22.80134424 2.374624904 -0.031898356
1.3153 -10.0 -10.0 -10.0 22.80155261 2.374906581 -0.031897309
1.3154 -10.0 -10.0 -10.0 22.80176098 2.375188258 -0.031896262
1.3155 -10.0 -10.0 -10.0 22.80196935 2.375469935 -0.031895215
1.3156 -10.0 -10.0 -10.0 22.80217772 2.375751612 -0.031894168
1.3157 -10.0 -10.0 -10.0 22.80238609 2.376033289 -0.031893120999999997
1.3158 -10.0 -10.0 -10.0 22.80259446 2.376314966 -0.031892074
1.3159 -10.0 -10.0 -10.0 22.80280283 2.376596643 -0.031891027
1.316 -10.0 -10.0 -10.0 22.8030112 2.37687832 -0.03188998
1.3161 -10.0 -10.0 -10.0 22.80321957 2.377159997 -0.031888933
1.3162 -10.0 -10.0 -10.0 22.80342794 2.377441674 -0.031887886
1.3163 -10.0 -10.0 -10.0 22.80363631 2.3777233509999998 -0.031886839
1.3164 -10.0 -10.0 -10.0 22.80384468 2.378005028 -0.031885791999999996
1.3165 -10.0 -10.0 -10.0 22.80405305 2.378286705 -0.031884745
1.3166 -10.0 -10.0 -10.0 22.80426142 2.378568382 -0.031883698
1.3167 -10.0 -10.0 -10.0 22.80446979 2.378850059 -0.031882651
1.3168 -10.0 -10.0 -10.0 22.80467816 2.379131736 -0.031881604
1.3169 -10.0 -10.0 -10.0 22.80488653 2.379413413 -0.031880557
1.317 -10.0 -10.0 -10.0 22.8050949 2.37969509 -0.03187951
1.3171 -10.0 -10.0 -10.0 22.80530327 2.379976767 -0.031878462999999996
1.3172 -10.0 -10.0 -10.0 22.80551164 2.380258444 -0.031877416
1.3173 -10.0 -10.0 -10.0 22.80572001 2.380540121 -0.031876369
1.3174 -10.0 -10.0 -10.0 22.80592838 2.380821798 -0.031875322
1.3175 -10.0 -10.0 -10.0 22.80613675 2.3811034749999997 -0.031874275
1.3176 -10.0 -10.0 -10.0 22.80634512 2.381385152 -0.031873227999999997
1.3177 -10.0 -10.0 -10.0 22.80655349 2.381666829 -0.031872181
1.3178 -10.0 -10.0 -10.0 22.80676186 2.381948506 -0.031871133999999995
1.3179 -10.0 -10.0 -10.0 22.80697023 2.382230183 -0.031870087
1.318 -10.0 -10.0 -10.0 22.8071786 2.38251186 -0.03186904
1.3181 -10.0 -10.0 -10.0 22.80738697 2.382793537 -0.031867993
1.3182 -10.0 -10.0 -10.0 22.80759534 2.3830752139999998 -0.031866946
1.3183 -10.0 -10.0 -10.0 22.80780371 2.383356891 -0.031865898999999996
1.3184 -10.0 -10.0 -10.0 22.80801208 2.383638568 -0.031864852
1.3185 -10.0 -10.0 -10.0 22.80822045 2.383920245 -0.031863804999999995
1.3186 -10.0 -10.0 -10.0 22.80842882 2.384201922 -0.031862758
1.3187 -10.0 -10.0 -10.0 22.80863719 2.384483599 -0.031861711
1.3188 -10.0 -10.0 -10.0 22.80884556 2.384765276 -0.031860664
1.3189 -10.0 -10.0 -10.0 22.80905393 2.385046953 -0.031859617
1.319 -10.0 -10.0 -10.0 22.8092623 2.38532863 -0.031858569999999996
1.3191 -10.0 -10.0 -10.0 22.80947067 2.385610307 -0.031857523
1.3192 -10.0 -10.0 -10.0 22.80967904 2.385891984 -0.031856475999999995
1.3193 -10.0 -10.0 -10.0 22.80988741 2.386173661 -0.031855429
1.3194 -10.0 -10.0 -10.0 22.81009578 2.3864553379999998 -0.031854382
1.3195 -10.0 -10.0 -10.0 22.81030415 2.386737015 -0.031853334999999997
1.3196 -10.0 -10.0 -10.0 22.81051252 2.387018692 -0.031852288
1.3197 -10.0 -10.0 -10.0 22.81072089 2.387300369 -0.031851240999999995
1.3198 -10.0 -10.0 -10.0 22.81092926 2.387582046 -0.031850194
1.3199 -10.0 -10.0 -10.0 22.81113763 2.387863723 -0.031849146999999994
1.32 -10.0 -10.0 -10.0 22.811346 2.3881454 -0.0318481
1.3201 -10.0 -10.0 -10.0 22.81153437 2.3884380259999998 -0.031847052
1.3202 -10.0 -10.0 -10.0 22.81172274 2.388730652 -0.031846004
1.3203 -10.0 -10.0 -10.0 22.81191111 2.389023278 -0.031844956
1.3204 -10.0 -10.0 -10.0 22.81209948 2.389315904 -0.031843908
1.3205 -10.0 -10.0 -10.0 22.81228785 2.38960853 -0.03184286
1.3206 -10.0 -10.0 -10.0 22.81247622 2.389901156 -0.031841812
1.3207 -10.0 -10.0 -10.0 22.81266459 2.390193782 -0.031840764
1.3208 -10.0 -10.0 -10.0 22.81285296 2.390486408 -0.031839716
1.3209 -10.0 -10.0 -10.0 22.81304133 2.390779034 -0.031838668
1.321 -10.0 -10.0 -10.0 22.8132297 2.39107166 -0.03183762
1.3211 -10.0 -10.0 -10.0 22.81341807 2.391364286 -0.031836572
1.3212 -10.0 -10.0 -10.0 22.81360644 2.391656912 -0.031835524
1.3213 -10.0 -10.0 -10.0 22.81379481 2.391949538 -0.031834476
1.3214 -10.0 -10.0 -10.0 22.81398318 2.392242164 -0.031833428
1.3215 -10.0 -10.0 -10.0 22.81417155 2.39253479 -0.03183238
1.3216 -10.0 -10.0 -10.0 22.81435992 2.392827416 -0.031831332
1.3217 -10.0 -10.0 -10.0 22.81454829 2.393120042 -0.031830284
1.3218 -10.0 -10.0 -10.0 22.81473666 2.393412668 -0.031829236
1.3219 -10.0 -10.0 -10.0 22.81492503 2.393705294 -0.031828188
1.322 -10.0 -10.0 -10.0 22.8151134 2.39399792 -0.03182714
1.3221 -10.0 -10.0 -10.0 22.81530177 2.394290546 -0.031826092
1.3222 -10.0 -10.0 -10.0 22.81549014 2.394583172 -0.031825044
1.3223 -10.0 -10.0 -10.0 22.81567851 2.394875798 -0.031823996
1.3224 -10.0 -10.0 -10.0 22.81586688 2.395168424 -0.031822948
1.3225 -10.0 -10.0 -10.0 22.81605525 2.3954610499999998 -0.0318219
1.3226 -10.0 -10.0 -10.0 22.81624362 2.395753676 -0.031820852
1.3227 -10.0 -10.0 -10.0 22.81643199 2.396046302 -0.031819804
1.3228 -10.0 -10.0 -10.0 22.81662036 2.396338928 -0.031818756
1.3229 -10.0 -10.0 -10.0 22.81680873 2.396631554 -0.031817708
1.323 -10.0 -10.0 -10.0 22.816997100000002 2.39692418 -0.03181666
1.3231 -10.0 -10.0 -10.0 22.817185470000002 2.397216806 -0.031815612
1.3232 -10.0 -10.0 -10.0 22.817373840000002 2.397509432 -0.031814564
1.3233 -10.0 -10.0 -10.0 22.817562210000002 2.397802058 -0.031813516
1.3234 -10.0 -10.0 -10.0 22.817750580000002 2.398094684 -0.031812467999999997
1.3235 -10.0 -10.0 -10.0 22.817938950000002 2.39838731 -0.03181142
1.3236 -10.0 -10.0 -10.0 22.818127320000002 2.398679936 -0.031810371999999996
1.3237 -10.0 -10.0 -10.0 22.818315690000002 2.398972562 -0.031809324
1.3238 -10.0 -10.0 -10.0 22.818504060000002 2.3992651879999998 -0.031808275999999996
1.3239 -10.0 -10.0 -10.0 22.818692430000002 2.399557814 -0.031807228
1.324 -10.0 -10.0 -10.0 22.818880800000002 2.39985044 -0.031806179999999996
1.3241 -10.0 -10.0 -10.0 22.819069170000002 2.400143066 -0.031805132
1.3242 -10.0 -10.0 -10.0 22.819257540000002 2.400435692 -0.031804083999999996
1.3243 -10.0 -10.0 -10.0 22.819445910000002 2.400728318 -0.031803036
1.3244 -10.0 -10.0 -10.0 22.819634280000002 2.401020944 -0.031801987999999996
1.3245 -10.0 -10.0 -10.0 22.819822650000003 2.40131357 -0.03180094
1.3246 -10.0 -10.0 -10.0 22.820011020000003 2.401606196 -0.031799891999999996
1.3247 -10.0 -10.0 -10.0 22.820199390000003 2.401898822 -0.031798844
1.3248 -10.0 -10.0 -10.0 22.820387760000003 2.402191448 -0.031797795999999996
1.3249 -10.0 -10.0 -10.0 22.820576130000003 2.402484074 -0.031796748
1.325 -10.0 -10.0 -10.0 22.820764500000003 2.4027767 -0.031795699999999996
1.3251 -10.0 -10.0 -10.0 22.82095287 2.403069326 -0.031794652
1.3252 -10.0 -10.0 -10.0 22.82114124 2.403361952 -0.031793604
1.3253 -10.0 -10.0 -10.0 22.82132961 2.403654578 -0.031792556
1.3254 -10.0 -10.0 -10.0 22.82151798 2.403947204 -0.031791508
1.3255 -10.0 -10.0 -10.0 22.82170635 2.40423983 -0.03179046
1.3256 -10.0 -10.0 -10.0 22.82189472 2.404532456 -0.031789412
1.3257 -10.0 -10.0 -10.0 22.82208309 2.404825082 -0.031788364
1.3258 -10.0 -10.0 -10.0 22.82227146 2.405117708 -0.031787316
1.3259 -10.0 -10.0 -10.0 22.82245983 2.405410334 -0.031786268
1.326 -10.0 -10.0 -10.0 22.8226482 2.40570296 -0.03178522
1.3261 -10.0 -10.0 -10.0 22.82283657 2.405995586 -0.031784172
1.3262 -10.0 -10.0 -10.0 22.82302494 2.406288212 -0.031783124
1.3263 -10.0 -10.0 -10.0 22.82321331 2.406580838 -0.031782076
1.3264 -10.0 -10.0 -10.0 22.82340168 2.406873464 -0.031781028
1.3265 -10.0 -10.0 -10.0 22.82359005 2.40716609 -0.03177998
1.3266 -10.0 -10.0 -10.0 22.82377842 2.407458716 -0.031778932
1.3267 -10.0 -10.0 -10.0 22.82396679 2.407751342 -0.031777884
1.3268 -10.0 -10.0 -10.0 22.82415516 2.408043968 -0.031776836
1.3269 -10.0 -10.0 -10.0 22.82434353 2.408336594 -0.031775788
1.327 -10.0 -10.0 -10.0 22.8245319 2.40862922 -0.03177474
1.3271 -10.0 -10.0 -10.0 22.82472027 2.408921846 -0.031773692
1.3272 -10.0 -10.0 -10.0 22.82490864 2.409214472 -0.031772644
1.3273 -10.0 -10.0 -10.0 22.82509701 2.409507098 -0.031771596
1.3274 -10.0 -10.0 -10.0 22.82528538 2.409799724 -0.031770548
1.3275 -10.0 -10.0 -10.0 22.82547375 2.41009235 -0.0317695
1.3276 -10.0 -10.0 -10.0 22.82566212 2.410384976 -0.031768452
1.3277 -10.0 -10.0 -10.0 22.82585049 2.410677602 -0.031767404
1.3278 -10.0 -10.0 -10.0 22.82603886 2.410970228 -0.031766356
1.3279 -10.0 -10.0 -10.0 22.82622723 2.411262854 -0.031765308
1.328 -10.0 -10.0 -10.0 22.8264156 2.41155548 -0.03176426
1.3281 -10.0 -10.0 -10.0 22.82660397 2.411848106 -0.031763212
1.3282 -10.0 -10.0 -10.0 22.82679234 2.412140732 -0.031762164
1.3283 -10.0 -10.0 -10.0 22.82698071 2.412433358 -0.031761116
1.3284 -10.0 -10.0 -10.0 22.82716908 2.412725984 -0.031760068
1.3285 -10.0 -10.0 -10.0 22.82735745 2.41301861 -0.03175902
1.3286 -10.0 -10.0 -10.0 22.82754582 2.413311236 -0.031757972
1.3287 -10.0 -10.0 -10.0 22.82773419 2.413603862 -0.031756924
1.3288 -10.0 -10.0 -10.0 22.82792256 2.413896488 -0.031755876
1.3289 -10.0 -10.0 -10.0 22.82811093 2.414189114 -0.031754828
1.329 -10.0 -10.0 -10.0 22.8282993 2.41448174 -0.03175378
1.3291 -10.0 -10.0 -10.0 22.82848767 2.414774366 -0.031752732
1.3292 -10.0 -10.0 -10.0 22.82867604 2.415066992 -0.031751684
1.3293 -10.0 -10.0 -10.0 22.82886441 2.415359618 -0.031750636
1.3294 -10.0 -10.0 -10.0 22.82905278 2.415652244 -0.031749588
